Fighter_ID,First_Name,Nickname,Last_Name,Weight_Class,StatID,Wins,Losses,Draws,Title_Holder,Rank,P4P_Rank,Status,Link,Full_Name,Country,Age,Height,Weight,BMI,AvgFightTimeLong,AvgFightTimeShort,TakedownsLanded,TakedownDefense,TakedownAccuracy,SubmissionAttempts,SubmissionAverage,SigStrikesLanded,SigStrikesAccuracy,Knockdowns,SLpM,SApM,PlusMinus,SigStrikingDefense,TotStrikesLanded
563525,Matheus,,Nicolau,Flyweight,2578.0,13,3,1,False,,,Active,http://www.ufc.com/fighter/matheus-nicolau,Matheus Nicolau,Brazil,25,64.0,125.0,21.453857421875,,,,,,,,,,,,,,,
382,Eddie,,Wineland,Bantamweight,961.0,23,13,1,False,,,Active,http://www.ufc.com/fighter/eddie-wineland,Eddie Wineland,United States,34,68.0,135.0,20.524437716262977,,,,93.20,,,,,,,,,,,
109406,Alex,Bruce Leeroy,Caceres,Featherweight,1755.0,14,11,0,False,,,Active,http://www.ufc.com/fighter/alex-caceres,Alex Caceres,United States,30,70.0,145.0,20.803061224489795,,,,,,,,,,,,,,,
565257,Karolina,,Kowalkiewicz,Women_Strawweight,2678.0,13,4,0,False,6,,Active,http://www.ufc.com/fighter/karolina-kowalkiewicz,Karolina Kowalkiewicz,Poland,33,63.0,115.0,20.369110607205844,,,,,,,,,,,,,,,
631559,Julian,The Cuban Missile Crisis ,Marquez,Middleweight,2947.0,7,2,0,False,,,Active,http://www.ufc.com/fighter/julian-marquez,Julian Marquez,United States,28,74.0,185.0,23.75,,,,,,,,,,,,,,,
656796,Antonina,La Pantera,Shevchenko,Women_Flyweight,,6,0,0,False,,,Active,http://www.ufc.com/fighter/antonina-shevchenko,Antonina Shevchenko,Kyrgyzstan,34,68.0,125.0,19.00410899653979,,,,,,,,,,,,,,,
383,Dominick,The Dominator,Cruz,Bantamweight,1057.0,22,2,0,False,2,,Active,http://www.ufc.com/fighter/dominick-cruz,Dominick Cruz,United States,33,68.0,135.0,20.524437716262977,21:00,,,,,,,,,,,,,70.90,
631694,Dominick,The Devastator,Reyes,Light_Heavyweight,2907.0,9,0,0,False,8,,Active,http://www.ufc.com/fighter/dominick-reyes,Dominick Reyes,United States,28,76.0,205.0,24.950657894736842,,,,,,,,,,,,,,,
656799,Te,Tango,Edwards,Lightweight,3103.0,6,1,0,False,,,Active,http://www.ufc.com/fighter/te-edwards,Te Edwards,United States,28,68.0,155.0,23.565095155709344,,,,,,,,,,,,,,,
302601,Conor,The Notorious,McGregor,Lightweight,2057.0,21,4,0,False,2,8,Active,http://www.ufc.com/fighter/conor-mcgregor,Conor McGregor,Ireland,30,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
631825,Amanda,,Lemos,Women_Bantamweight,2908.0,6,1,1,False,,,Active,http://www.ufc.com/fighter/amanda-lemos,Amanda Lemos,Brazil,21,64.0,135.0,23.170166015625,,,,,,,,,,,,,,,
644621,Rachael,,Ostovich,Women_Flyweight,3043.0,4,4,0,False,,,Active,http://www.ufc.com/fighter/rachael-ostovich,Rachael Ostovich,United States,27,63.0,125.0,22.140337616528093,,,,,,,,,,,,,,,
632406,Aleksandar,,Rakic,Light_Heavyweight,2924.0,10,1,0,False,,,Active,http://www.ufc.com/fighter/aleksandar-rakic,Aleksandar Rakic,Austria,26,77.0,205.0,24.306797099004893,,,,,,,,,,,,,,,
644622,Nicco,,Montano,Women_Flyweight,3041.0,5,2,0,False,,,Active,http://www.ufc.com/fighter/nicco-montano,Nicco Montano,United States,30,65.0,125.0,20.798816568047336,,,,,,,,,,,,,,,
603315,Veronica,,Macedo,Women_Flyweight,2816.0,5,2,1,False,,,Active,http://www.ufc.com/fighter/veronica-macedo,Veronica Macedo,Venezuela,23,63.0,125.0,22.140337616528093,,,,,,,,,,,,,,,
632520,Trevin,,Giles,Middleweight,2932.0,11,0,0,False,,,Active,http://www.ufc.com/fighter/trevin-giles,Trevin Giles,United States,26,72.0,185.0,25.087770061728396,,,,,,,,,,,,,,,
644624,Sijara,SarJ,Eubanks,Women_Flyweight,3042.0,5,2,0,False,2,,Active,http://www.ufc.com/fighter/sijara-eubanks,Sijara Eubanks,United States,33,64.0,125.0,21.453857421875,,,,,,,,,,,,,,,
242037,Derek,,Brunson,Middleweight,1806.0,18,6,0,False,8,,Active,http://www.ufc.com/fighter/derek-brunson,Derek Brunson,United States,34,73.0,185.0,24.405141677613063,,,,,,,,,,,,,,,
632521,Cody,Spartan,Stamann,Bantamweight,2930.0,17,2,0,False,11,,Active,http://www.ufc.com/fighter/cody-stamann,Cody Stamann,United States,29,66.0,135.0,21.787190082644628,,,,,,,,,,,,,,,
118846,Chris,The All-American,Weidman,Middleweight,1769.0,14,4,0,False,5,,Active,http://www.ufc.com/fighter/chris-weidman,Chris Weidman,United States,34,74.0,185.0,23.75,,,,,,,,,,,,,,,
632522,Terrion,Flash,Ware,Bantamweight,2931.0,17,8,0,False,,,Active,http://www.ufc.com/fighter/terrion-ware,Terrion Ware,United States,32,68.0,135.0,20.524437716262977,,,,,,,,,,,,,,,
644627,Gillian,The Savage,Robertson,,3031.0,5,3,0,False,,,Active,http://www.ufc.com/fighter/gillian-robertson,Gillian Robertson,Canada,23,62.0,,,,,,,,,,,,,,,,,
632898,Nick,,Roehrick,Light_Heavyweight,2950.0,7,1,0,False,,,Active,http://www.ufc.com/fighter/nick-roehrick,Nick Roehrick,United States,31,75.0,205.0,25.620444444444445,,,,,,,,,,,,,,,
242109,Liz,Girlrilla,Carmouche,Women_Flyweight,1618.0,11,6,0,False,6,,Active,http://www.ufc.com/fighter/liz-carmouche,Liz Carmouche,United States,34,66.0,125.0,20.173324150596876,,,,,64.70,,,,57.91,,,,,,
477541,Chas,The Scrapper,Skelly,Featherweight,2214.0,17,3,0,False,,,Active,http://www.ufc.com/fighter/chas-skelly,Chas Skelly,United States,33,71.0,145.0,20.221186272564967,,,,,,,2.33,,,,,,,,
664126,Chris,,Fishgold,Featherweight,3195.0,17,2,1,False,,,Active,http://www.ufc.com/fighter/chris-fishgold,Chris Fishgold,England,26,68.0,145.0,22.044766435986162,,,,,,,,,,,,,,,
477542,Mirsad,,Bektic,Featherweight,2213.0,13,1,0,False,8,,Active,http://www.ufc.com/fighter/mirsad-bektic,Mirsad Bektic,Bosnia and Herzegovina,27,68.0,145.0,22.044766435986162,,,,,,,,,,,,1.42,,,
644632,Shana,Danger,Dobson,Women_Flyweight,3034.0,3,3,0,False,,,Active,http://www.ufc.com/fighter/shana-dobson,Shana Dobson,United States,29,66.0,125.0,20.173324150596876,,,,,,,,,,,,,,,
605121,Rick,The Gladiator,Glenn,Featherweight,2821.0,21,5,1,False,,,Active,http://www.ufc.com/fighter/rick-glenn,Rick Glenn,United States,29,72.0,145.0,19.663387345679013,,,,,,,,,,,,,,,
632979,Austin,Golden Boy ,Arnett,Featherweight,2926.0,15,5,0,False,,,Active,http://www.ufc.com/fighter/austin-arnett,Austin Arnett,United States,27,72.0,145.0,19.663387345679013,,,,,,,,,,,,,,,
459617,Bethe,Pitbull,Correia,Women_Bantamweight,2133.0,10,3,1,False,11,,Active,http://www.ufc.com/fighter/bethe-correia,Bethe Correia,Brazil,35,65.0,135.0,22.46272189349112,,,,,,,,,,,,,,,
477623,Warlley,,Alves,Welterweight,2247.0,13,3,0,False,,,Active,http://www.ufc.com/fighter/warlley-alves,Warlley Alves,Brazil,27,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
605126,Marc,Bonecrusher,Diakiese,Lightweight,2822.0,12,3,0,False,,,Active,http://www.ufc.com/fighter/marc-diakiese,Marc Diakiese,England,25,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
644634,Emily,Spitfire,Whitmire,Women_Strawweight,3032.0,3,2,0,False,,,Active,http://www.ufc.com/fighter/emily-whitmire,Emily Whitmire,United States,27,65.0,115.0,19.13491124260355,,,,,,,,,,,,,,,
664136,Khalid,,Murtazaliev,Middleweight,3194.0,14,2,0,False,,,Active,http://www.ufc.com/fighter/khalid-murtazaliev,Khalid Murtazaliev,Russian Federation,25,71.0,185.0,25.799444554651853,,,,,,,,,,,,,,,
1034,Ricardo,The Bully,Lamas,Featherweight,1054.0,18,7,0,False,11,,Active,http://www.ufc.com/fighter/ricardo-lamas,Ricardo Lamas,United States,36,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
506311,Jared,Tha Killa Gorilla,Cannonier,Light_Heavyweight,2337.0,11,4,0,False,9,,Active,http://www.ufc.com/fighter/jared-cannonier,Jared Cannonier,United States,34,71.0,205.0,28.5885736956953,,,,,,,,,,,,,,,
633026,Danny,The Hatchet,Henry,Featherweight,2952.0,11,2,0,False,,,Active,http://www.ufc.com/fighter/danny-henry,Danny Henry,Scotland,30,71.0,145.0,20.221186272564967,,,,,,,,,,,,,,,
657408,Weili,Magnum,Zhang,Women_Strawweight,3099.0,17,1,0,False,,,Active,http://www.ufc.com/fighter/weili-zhang,Weili Zhang,China,29,63.0,115.0,20.369110607205844,,,,,,,,,,,,,,,
1036,Raphael,,Assuncao,Bantamweight,1039.0,27,5,0,False,3,,Active,http://www.ufc.com/fighter/raphael-assuncao,Raphael Assuncao,Brazil,36,65.0,135.0,22.46272189349112,,,,,,,,,,,,,,70.90,
242123,Alexis,,Davis,Women_Flyweight,1839.0,19,8,0,False,5,,Active,http://www.ufc.com/fighter/alexis-davis,Alexis Davis,Canada,34,66.0,125.0,20.173324150596876,,,,,,,,,,,,,,,
633027,Daniel,Kid Dynamite ,Teymur,Lightweight,2953.0,6,2,0,False,,,Active,http://www.ufc.com/fighter/daniel-teymur,Daniel Teymur,Sweden,30,67.0,155.0,24.273780351971485,,,,,,,,,,,,,,,
664612,Luigi,The Italian Stallion,Vendramini,Welterweight,3196.0,8,1,0,False,,,Active,http://www.ufc.com/fighter/luigi-vendramini,Luigi Vendramini,Brazil,22,68.0,170.0,25.84558823529412,,,,,,,,,,,,,,,
1038,Anthony,Showtime,Pettis,Lightweight,1069.0,21,8,0,False,8,,Active,http://www.ufc.com/fighter/anthony-pettis,Anthony Pettis,United States,31,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
490665,Colby,Chaos,Covington,Welterweight,2297.0,14,1,0,False,1,,Active,http://www.ufc.com/fighter/colby-covington,Colby Covington,United States,30,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
633731,Joseph,Bopo,Morales,Flyweight,2955.0,10,1,0,False,,,Active,http://www.ufc.com/fighter/joseph-morales,Joseph Morales,United States,24,66.0,125.0,20.173324150596876,,,,,,,,,,,,,,,
490667,Joanna,,Jedrzejczyk,Women_Strawweight,2280.0,15,3,0,False,2,,Active,http://www.ufc.com/fighter/joanna-jedrzejczyk,Joanna Jedrzejczyk,Poland,31,66.0,115.0,18.559458218549125,18:29,,,,,,,1345,,,6.07,,3.30,,
569102,Alvaro,Chango,Herrera,Lightweight,2703.0,9,6,0,False,,,Active,http://www.ufc.com/fighter/alvaro-herrera,Alvaro Herrera,Mexico,28,72.0,155.0,21.019483024691358,,,,,,,,,,,,,,,
634220,Gokhan,The Rebel,Saki,Light_Heavyweight,2957.0,1,2,0,False,,,Active,http://www.ufc.com/fighter/gokhan-saki,Gokhan Saki,Turkey,35,72.0,205.0,27.79996141975309,,,,,,,,,,,,,,,
1042,Peter,,Sobotta,Welterweight,668.0,17,5,1,False,,,Active,http://www.ufc.com/fighter/peter-sobotta,Peter Sobotta,Germany,31,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
634221,Syuri,,Kondo,Women_Strawweight,2958.0,6,1,0,False,,,Active,http://www.ufc.com/fighter/syuri-kondo,Syuri Kondo,Japan,29,64.0,115.0,19.737548828125,,,,,,,,,,,,,,,
1043,Todd,,Duffee,Heavyweight,970.0,9,3,0,False,,,Active,http://www.ufc.com/fighter/todd-duffee,Todd Duffee,United States,33,76.0,265.0,32.25328947368421,,3:18,,,,,,,,,,,3.20,,
634224,Sean,Sugar,O'Malley,Bantamweight,2917.0,10,0,0,False,,,Active,http://www.ufc.com/fighter/sean-o-malley,Sean O'Malley,United States,24,71.0,135.0,18.826621702043244,,,,,,,,,,,,,,,
753,Anderson,The Spider,Silva,Middleweight,235.0,34,8,0,False,,,Active,http://www.ufc.com/fighter/anderson-silva,Anderson Silva,Brazil,43,74.0,185.0,23.75,,,,,,,,,61.01,,,,,,
477650,Paulo,The Eraser,Costa,Middleweight,2876.0,12,0,0,False,7,,Active,http://www.ufc.com/fighter/paulo-henrique-costa,Paulo Costa,Brazil,27,72.0,185.0,25.087770061728396,,,,,,,,,,,,,,,
634225,Eryk,Ya Boi,Anders,Light_Heavyweight,2954.0,11,2,0,False,,,Active,http://www.ufc.com/fighter/eryk-anders,Eryk Anders,United States,31,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
1047,Ross,The Real Deal,Pearson,Lightweight,875.0,22,14,0,False,,,Active,http://www.ufc.com/fighter/ross-pearson,Ross Pearson,England,34,68.0,155.0,23.565095155709344,,,,,,,,,,,,,,,
477652,Antonio,Cara de Sapato,Carlos Junior,Middleweight,2246.0,11,2,0,False,12,,Active,http://www.ufc.com/fighter/antonio-carlos,Antonio Carlos Junior,Brazil,28,73.0,185.0,24.405141677613063,,,,,,,,,,,,,,,
467094,Louis,Da Last Samurai,Smolka,Flyweight,2166.0,11,5,0,False,,,Active,http://www.ufc.com/fighter/louis-smolka,Louis Smolka,United States,27,69.0,125.0,18.457256878806973,,,,,,,2.22,,,,,,,,
634251,Calvin,,Kattar,Featherweight,2959.0,19,3,0,False,,,Active,http://www.ufc.com/fighter/calvin-kattar,Calvin Kattar,United States,30,71.0,145.0,20.221186272564967,,,,,,,,,,,,,,,
570125,Enrique,El Fuerte,Barzola,Featherweight,2705.0,16,3,1,False,,,Active,http://www.ufc.com/fighter/enrique-barzola,Enrique Barzola,Peru,29,67.0,145.0,22.707730006683004,,,,,,,,,,,,,,,
634469,Humberto,,Bandenay,Featherweight,2960.0,14,5,0,False,,,Active,http://www.ufc.com/fighter/humberto-bandenay,Humberto Bandenay,Peru,24,73.0,145.0,19.128354287858883,,,,,,,,,,,,,,,
607021,Brandon,The Assassin Baby,Moreno,Flyweight,2825.0,14,5,0,False,,,Active,http://www.ufc.com/fighter/brandon-moreno,Brandon Moreno,Mexico,25,67.0,125.0,19.575629316106035,,,,,,,,,,,,,,,
634542,Abu,,Azaitar,Middleweight,2961.0,14,1,1,False,,,Active,http://www.ufc.com/fighter/abu-azaitar,Abu Azaitar,Germany,32,70.0,185.0,26.541836734693877,,,,,,,,,,,,,,,
645587,Magomed,,Ankalaev,Light_Heavyweight,3046.0,10,1,0,False,,,Active,http://www.ufc.com/fighter/magomed-ankalaev,Magomed Ankalaev,Russian Federation,26,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
645588,Marcin,,Prachnio,Light_Heavyweight,3045.0,13,4,0,False,,,Active,http://www.ufc.com/fighter/marcin-prachnio,Marcin Prachnio,Poland,30,75.0,205.0,25.620444444444445,,,,,,,,,,,,,,,
634865,Geoff,Handz of Steel,Neal,Welterweight,2963.0,10,2,0,False,,,Active,http://www.ufc.com/fighter/geoff-neal,Geoff Neal,United States,28,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
760,Ed,Short Fuse,Herman,Light_Heavyweight,419.0,24,14,0,False,,,Active,http://www.ufc.com/fighter/ed-herman,Ed Herman,United States,38,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
242148,Germaine,The Iron Lady,de Randamie,Women_Bantamweight,1744.0,8,3,0,False,1,,Active,http://www.ufc.com/fighter/germaine-derandamie,Germaine de Randamie,Netherlands,34,69.0,135.0,19.93383742911153,,,,91.20,,,,,,,,,,,
665473,Kai,,Kara-France,Flyweight,,17,7,0,False,,,Active,http://www.ufc.com/fighter/kai-kara-france,Kai Kara-France,New Zealand,25,65.0,125.0,20.798816568047336,,,,,,,,,,,,,,,
607243,Zak,The Barbarian,Ottow,Welterweight,2826.0,16,6,0,False,,,Active,http://www.ufc.com/fighter/zak-ottow,Zak Ottow,United States,31,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
635808,Zabit,,Magomedsharipov,Featherweight,2965.0,17,1,0,False,14,,Active,http://www.ufc.com/fighter/zabit-magomedsharipov,Zabit Magomedsharipov,Russian Federation,27,73.0,145.0,19.128354287858883,,,,,,,,,,,,,,,
665870,Jonathan,Dragon,Martinez,Bantamweight,3198.0,9,2,0,False,,,Active,http://www.ufc.com/fighter/jonathan-martinez,Jonathan Martinez,United States,32,67.0,135.0,21.14167966139452,,,,,,,,,,,,,,,
490961,Keith,Sha Bang Bang,Berish,Middleweight,2272.0,5,1,0,False,,,Active,http://www.ufc.com/fighter/keith-berish,Keith Berish,United States,33,72.0,185.0,25.087770061728396,,,,,,,,,,,,,,,
284814,Gunnar,Gunni,Nelson,Welterweight,2015.0,16,3,1,False,12,,Active,http://www.ufc.com/fighter/gunnar-nelson,Gunnar Nelson,Iceland,30,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
284816,Jimi,Poster Boy,Manuwa,Light_Heavyweight,2009.0,17,3,0,False,9,,Active,http://www.ufc.com/fighter/jimi-manuwa,Jimi Manuwa,England,38,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
607547,Alexander,Drago,Volkov,Heavyweight,2492.0,29,7,0,False,5,,Active,http://www.ufc.com/fighter/alexander-volkov,Alexander Volkov,Russian Federation,30,79.0,265.0,29.850184265342094,,,,,,,,,60.38,,6.28,,3.57,,
635820,Ricky,,Simon,Bantamweight,2971.0,10,1,0,False,,,Active,http://www.ufc.com/fighter/ricky-simon,Ricky Simon,United States,26,66.0,135.0,21.787190082644628,,,,,,,,,,,,,,,
284817,Jan,,Blachowicz,Light_Heavyweight,2300.0,22,7,0,False,4,,Active,http://www.ufc.com/fighter/jan-blachowicz,Jan Blachowicz,Poland,35,74.0,205.0,26.31756756756757,,,,,,,,,,,,,,,
607952,Alexander,The Great,Volkanovski,Featherweight,2824.0,18,1,0,False,10,,Active,http://www.ufc.com/fighter/alex-volkanovski,Alexander Volkanovski,Australia,30,66.0,145.0,23.401056014692376,,,,,,,,,63.74,,6.09,,3.54,,
635822,Alex,,Perez,Flyweight,2969.0,21,4,0,False,9,,Active,http://www.ufc.com/fighter/alex-perez,Alex Perez,United States,26,64.0,125.0,21.453857421875,,,,,,,,,,,,,,,
285939,John,Chicano,Moraga,Flyweight,2007.0,19,7,0,False,5,,Active,http://www.ufc.com/fighter/john-moraga,John Moraga,United States,34,66.0,125.0,20.173324150596876,,,,,,,,,,,,,,,
242230,Sergio,The Panther,Moraes,Welterweight,1992.0,14,4,1,False,,,Active,http://www.ufc.com/fighter/sergio-moraes,Sergio Moraes,Brazil,36,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
492533,Claudia,Claudinha,Gadelha,Women_Strawweight,2277.0,16,3,0,False,5,,Active,http://www.ufc.com/fighter/claudia-gadelha,Claudia Gadelha,Brazil,30,64.0,115.0,19.737548828125,,,,,,,,,,,,,,,
242231,Cezar,Mutante,Ferreira,Middleweight,1991.0,14,6,0,False,,,Active,http://www.ufc.com/fighter/cezar-ferreira,Cezar Ferreira,Brazil,33,73.0,185.0,24.405141677613063,,,,90.90,,,,,,,,,,,
608234,Poliana,,Botelho,Women_Strawweight,2830.0,7,1,0,False,,,Active,http://www.ufc.com/fighter/poliana-botelho,Poliana Botelho,Brazil,30,68.0,115.0,17.48378027681661,,,,,,,,,,,,,,,
645896,Priscila,Zombie Girl,Cachoeira,Women_Flyweight,3047.0,8,1,0,False,,,Active,http://www.ufc.com/fighter/priscila-cachoeira,Priscila Cachoeira,Brazil,30,67.0,125.0,19.575629316106035,,,,,,,,,,,,,,,
1065,Tim,The Barbarian,Boetsch,Middleweight,435.0,21,12,0,False,,,Active,http://www.ufc.com/fighter/tim-boetsch,Tim Boetsch,United States,37,72.0,185.0,25.087770061728396,,,,,,,,,,,,,,,
608521,Jack,The Hammer,Marshman,Welterweight,2831.0,22,7,0,False,,,Active,http://www.ufc.com/fighter/jack-marshman,Jack Marshman,Wales,29,72.0,170.0,23.053626543209877,,,,,,,,,,,,,,,
645897,Polyana,Dama de Ferro,Viana,Women_Strawweight,3049.0,10,2,0,False,,,Active,http://www.ufc.com/fighter/polyana-viana,Polyana Viana,Brazil,26,67.0,115.0,18.009578970817554,,,,,,,,,,,,,,,
657509,Luis,Violent Bob Ross,Pena,Lightweight,3107.0,5,1,0,False,,,Active,http://www.ufc.com/fighter/luis-pena,Luis Pena,United States,25,75.0,155.0,19.371555555555556,,,,,,,,,,,,,,,
467329,Beneil,,Dariush,Lightweight,2168.0,15,4,1,False,,,Active,http://www.ufc.com/fighter/beneil-dariush,Beneil Dariush,Iran,29,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
645898,Maia,,Stevenson,Women_Strawweight,3048.0,6,5,0,False,,,Active,http://www.ufc.com/fighter/maia-stevenson,Maia Stevenson,United States,36,64.0,115.0,19.737548828125,,,,,,,,,,,,,,,
242234,Francisco,Massaranduba,Trinaldo,Lightweight,1997.0,23,6,0,False,13,,Active,http://www.ufc.com/fighter/francisco-trinaldo,Francisco Trinaldo,Brazil,40,69.0,155.0,22.886998529720646,,,,,,,,,,,,,,,
572133,Jason,The Kid,Knight,Featherweight,2724.0,20,6,0,False,,,Active,http://www.ufc.com/fighter/jason-knight,Jason Knight,United States,26,70.0,145.0,20.803061224489795,,,,,,,,,,,,,,,
572774,Ryan,The Wizard,Hall,Featherweight,2726.0,6,1,0,False,,,Active,http://www.ufc.com/fighter/ryan-hall,Ryan Hall,United States,33,70.0,145.0,20.803061224489795,,,,,,,,,,,,,,,
635979,Martin,The Spartan,Day,Flyweight,2977.0,5,2,0,False,,,Active,http://www.ufc.com/fighter/martin-day,Martin Day,United States,30,69.0,125.0,18.457256878806973,,,,,,,,,,,,,,,
527135,Tom,,Breese,Middleweight,2510.0,11,1,0,False,,,Active,http://www.ufc.com/fighter/tom-breese,Tom Breese,England,27,75.0,185.0,23.120888888888892,,,,,,,,,,,,,,,
609611,Paul,BearJew,Craig,Light_Heavyweight,2834.0,9,2,0,False,,,Active,http://www.ufc.com/fighter/paul-craig,Paul Craig,Scotland,31,76.0,205.0,24.950657894736842,,,,,,,,,,,,,,,
572777,Julian,Juicy J,Erosa,Lightweight,2728.0,22,7,0,False,,,Active,http://www.ufc.com/fighter/Julian-Erosa,Julian Erosa,United States,29,72.0,155.0,21.019483024691358,,,,,,,,,,,,,,,
609910,Gadzhimurad,,Antigulov,Light_Heavyweight,2829.0,20,5,0,False,,,Active,http://www.ufc.com/fighter/gadzhimurad-antigulov,Gadzhimurad Antigulov,Russian Federation,31,71.0,205.0,28.5885736956953,,,,,,,,,,,,,,,
286657,Kyung Ho,Mr. Perfect,Kang,Bantamweight,2018.0,14,8,0,False,,,Active,http://www.ufc.com/fighter/kyung-ho-kang,Kyung Ho Kang,South Korea,31,69.0,135.0,19.93383742911153,,,,,,,,,,,,,,,
572779,Chris,Gritz,Gruetzemacher,Lightweight,1622.0,14,3,0,False,,,Active,http://www.ufc.com/fighter/chris-gruetzemacher,Chris Gruetzemacher,United States,32,68.0,155.0,23.565095155709344,,,,,,,,,,,,,,,
609911,Darren,The Dentist,Stewart,Middleweight,2828.0,9,3,0,False,,,Active,http://www.ufc.com/fighter/darren-stewart,Darren Stewart,England,27,70.0,185.0,26.541836734693877,,,,,,,,,,,,,,,
286973,Jussier,,Formiga,Flyweight,2011.0,22,5,0,False,1,,Active,http://www.ufc.com/fighter/jussier-formiga,Jussier Formiga,Brazil,33,65.0,125.0,20.798816568047336,,,,,,,,,,,,,,,
527472,Stevie,Braveheart,Ray,Lightweight,2502.0,22,8,0,False,,,Active,http://www.ufc.com/fighter/stevie-ray,Stevie Ray,Scotland,28,70.0,155.0,22.237755102040815,,,,,,,,,,,,,,,
572780,Artem,The Russian Hammer,Lobov,Featherweight,2729.0,14,15,1,False,,,Active,http://www.ufc.com/fighter/artem-lobov,Artem Lobov,Russian Federation,32,69.0,145.0,21.41041797941609,16:26,,,,,,,,,,,,,,
287176,Abel,Killa,Trujillo,Lightweight,2013.0,15,8,0,False,,,Active,http://www.ufc.com/fighter/abel-trujillo,Abel Trujillo,United States,35,68.0,155.0,23.565095155709344,,,,,,,,,,,,,,,
610010,Claudio,El Nino ,Puelles,Lightweight,2836.0,9,2,0,False,,,Active,http://www.ufc.com/fighter/claudio-puelles,Claudio Puelles,Peru,22,71.0,155.0,21.61575084308669,,,,,,,,,,,,,,,
646738,Israel,The Last Stylebender,Adesanya,Middleweight,3051.0,15,0,0,False,6,,Active,http://www.ufc.com/fighter/israel-adesanya,Israel Adesanya,Nigeria,29,74.0,185.0,23.75,,,,,,,,,,,,,,,
479780,Patrick,The Animal,Williams,Bantamweight,2219.0,8,7,0,False,,,Active,http://www.ufc.com/fighter/patrick-williams,Patrick Williams,United States,37,68.0,135.0,20.524437716262977,,,,,,,,,,,,,,,
610011,Martin,El Toro,Bravo,Featherweight,2837.0,12,2,0,False,,,Active,http://www.ufc.com/fighter/martin-bravo,Martin Bravo,Mexico,25,68.0,145.0,22.044766435986162,,,,,,,,,,,,,,,
659401,Maycee,The Future,Barber,Women_Strawweight,3114.0,5,0,0,False,,,Active,http://www.ufc.com/fighter/maycee-barber,Maycee Barber,United States,20,67.0,115.0,18.009578970817554,,,,,,,,,,,,,,,
479909,Alex,The Spartan,White,Lightweight,2216.0,12,5,0,False,,,Active,http://www.ufc.com/fighter/alex-white,Alex White,United States,30,72.0,155.0,21.019483024691358,,,,,,,,,,,,,,,
784,Yushin,Thunder,Okami,Welterweight,479.0,34,12,0,False,,,Active,http://www.ufc.com/fighter/yushin-okami,Yushin Okami,Japan,37,74.0,170.0,21.824324324324323,,,,,,,,,,,,,,,
659403,Vince,Vandetta,Morales,Bantamweight,,7,1,0,False,,,Active,http://www.ufc.com/fighter/vince-morales,Vince Morales,United States,28,67.0,135.0,21.14167966139452,,,,,,,,,,,,,,,
610265,Brett,The Pikey,Johns,Bantamweight,2839.0,15,2,0,False,,,Active,http://www.ufc.com/fighter/brett-johns,Brett Johns,Wales,26,67.0,135.0,21.14167966139452,,,,,,,,,,,,,,,
473,Jeremy,Lil' Heathen,Stephens,Featherweight,545.0,28,15,0,False,6,,Active,http://www.ufc.com/fighter/jeremy-stephens,Jeremy Stephens,United States,32,68.0,145.0,22.044766435986162,,,,,,,,,,,,,,,
480074,Corey,Overtime,Anderson,Light_Heavyweight,2281.0,12,4,0,False,10,,Active,http://www.ufc.com/fighter/corey-anderson,Corey Anderson,United States,29,75.0,205.0,25.620444444444445,,,52,,,,,,,,,,,,
610266,Kwan Ho,The Handsome,Kwak,Bantamweight,2838.0,9,2,0,False,,,Active,http://www.ufc.com/fighter/kwan-ho-kwak,Kwan Ho Kwak,South Korea,29,67.0,135.0,21.14167966139452,,,,,,,,,,,,,,,
636383,Steven,Ocho,Peterson,Featherweight,2985.0,17,7,0,False,,,Active,http://www.ufc.com/fighter/steven-peterson,Steven Peterson,United States,28,69.0,145.0,21.41041797941609,,,,,,,,,,,,,,,
1084,Keita,K-Taro,Nakamura,Welterweight,525.0,33,8,2,False,,,Active,http://www.ufc.com/fighter/keita-nakamura,Keita Nakamura,Japan,34,71.0,170.0,23.70759769886927,,,,,,,,,,,,,,,
492800,Juliana,Ju Thai,Lima,Women_Strawweight,2279.0,9,5,0,False,,,Active,http://www.ufc.com/fighter/juliana-lima,Juliana Lima,Brazil,36,65.0,115.0,19.13491124260355,,,,,,,,,,,,,,,
