Fighter_ID,First_Name,Nickname,Last_Name,Weight_Class,StatID,Wins,Losses,Draws,Title_Holder,Rank,P4P_Rank,Status,Link
602150,Jason,Nicoya,Gonzalez,Lightweight,2815,11,4,0,False,,,Active,http://www.ufc.com/fighter/jason-gonzalez
631553,Daniel,Werewolf of Texas,Jolly,Light_Heavyweight,2623,5,3,0,False,,,Active,http://www.ufc.com/fighter/daniel-jolly
459199,Andre,Touchy,Fili,Featherweight,2119,18,6,0,False,,,Active,http://www.ufc.com/fighter/andre-fili
466037,Kevin,The Motown Phenom,Lee,Lightweight,2157,16,4,0,False,5,,Active,http://www.ufc.com/fighter/kevin-lee
477058,Marcos Rogerio,Pezao,De Lima,Light_Heavyweight,1865,16,6,1,False,,,Active,http://www.ufc.com/fighter/marcus-rogerio-de-lima
602347,Albert,The Warrior,Morales,Bantamweight,2405,7,4,1,False,,,Active,http://www.ufc.com/fighter/albert-morales
631554,Dan,Dynamite,Ige,Featherweight,2941,9,2,0,False,,,Active,http://www.ufc.com/fighter/dan-ige
656792,Emiliano,He-Man,Sordi,Light_Heavyweight,,16,6,0,False,,,Active,http://www.ufc.com/fighter/emiliano-sordi
241942,Jorge,Gamebred,Masvidal,Welterweight,1272,32,13,0,False,9,,Active,http://www.ufc.com/fighter/jorge-masvidal
459338,Nico,,Musoke,Welterweight,2124,13,5,0,False,,,Active,http://www.ufc.com/fighter/nicholas-musoke
466038,Tony,,Martin,Lightweight,2159,13,4,0,False,,,Active,http://www.ufc.com/fighter/tony-martin
524184,Alex,Cowboy,Oliveira,Welterweight,2469,19,4,1,False,15,,Active,http://www.ufc.com/fighter/alex-oliveira
631555,Luis,Tiger Junior ,Gomez,Featherweight,2938,4,1,0,False,,,Active,http://www.ufc.com/fighter/luis-raul-gomez
656793,Dwight,The Body Snatcher,Grant,Welterweight,,7,1,0,False,,,Active,http://www.ufc.com/fighter/dwight-grant
1014,Stefan,Skyscraper,Struve,Heavyweight,649,32,11,0,False,14,,Active,http://www.ufc.com/fighter/stefan-struve
524895,Bartosz,The Butcher,Fabinski,Middleweight,2490,14,2,0,False,,,Active,http://www.ufc.com/fighter/bartosz-fabinski
563525,Matheus,,Nicolau,Flyweight,2578,13,3,1,False,,,Active,http://www.ufc.com/fighter/matheus-nicolau
631557,Phillip,Megatron ,Hawes,Middleweight,2929,4,2,0,False,,,Active,http://www.ufc.com/fighter/phillip-hawes
656794,Tyler,Zombie,Hill,Welterweight,,6,1,0,False,,,Active,http://www.ufc.com/fighter/tyler-hill
382,Eddie,,Wineland,Bantamweight,961,23,13,1,False,,,Active,http://www.ufc.com/fighter/eddie-wineland
724,Gabriel,Napao,Gonzaga,Heavyweight,375,17,11,0,False,,,NotFighting,http://www.ufc.com/fighter/gabriel-gonzaga
109406,Alex,Bruce Leeroy,Caceres,Featherweight,1755,14,11,0,False,,,Active,http://www.ufc.com/fighter/alex-caceres
466065,Rashid,Goretz,Magomedov,Lightweight,2158,20,2,0,False,,,Active,http://www.ufc.com/fighter/rashid-magomedov
565257,Karolina,,Kowalkiewicz,Women_Strawweight,2678,13,4,0,False,6,,Active,http://www.ufc.com/fighter/karolina-kowalkiewicz
631559,Julian,The Cuban Missile Crisis ,Marquez,Middleweight,2947,7,2,0,False,,,Active,http://www.ufc.com/fighter/julian-marquez
656796,Antonina,La Pantera,Shevchenko,Women_Flyweight,,6,0,0,False,,,Active,http://www.ufc.com/fighter/antonina-shevchenko
114,Wanderlei,The Axe Murderer,Silva,Light_Heavyweight,275,35,12,1,False,,,NotFighting,http://www.ufc.com/fighter/wanderlei-silva
383,Dominick,The Dominator,Cruz,Bantamweight,1057,22,2,0,False,2,,Active,http://www.ufc.com/fighter/dominick-cruz
631560,Ronaldo,Pacman,Candido ,Flyweight,2927,6,1,0,False,,,Active,http://www.ufc.com/fighter/ronaldo-candido
656797,Silvana,La Malvada,Juarez,Women_Flyweight,,6,2,0,False,,,Active,http://www.ufc.com/fighter/silvana-juarez
466134,Mats,,Nilsson,Welterweight,2161,11,4,1,False,,,NotFighting,http://www.ufc.com/fighter/mats-nilsson
631561,Carlos,The Cannon,Candelario ,Flyweight,2945,7,0,0,False,,,Active,http://www.ufc.com/fighter/carlos-candelario
656798,Austin,The Flash,Tweedy,Lightweight,,8,2,0,False,,,Active,http://www.ufc.com/fighter/austin-tweedy
242025,Adlan,Borz,Amagov,Welterweight,1826,13,2,1,False,,,NotFighting,http://www.ufc.com/fighter/adlan-amagov
631694,Dominick,The Devastator,Reyes,Light_Heavyweight,2907,9,0,0,False,8,,Active,http://www.ufc.com/fighter/dominick-reyes
656799,Te,Tango,Edwards,Lightweight,3103,6,1,0,False,,,Active,http://www.ufc.com/fighter/te-edwards
386,Brian,All American,Stann,Middleweight,667,12,6,0,False,,,NotFighting,http://www.ufc.com/fighter/brian-stann
302601,Conor,The Notorious,McGregor,Lightweight,2057,21,4,0,False,2,8,Active,http://www.ufc.com/fighter/conor-mcgregor
631825,Amanda,,Lemos,Women_Bantamweight,2908,6,1,1,False,,,Active,http://www.ufc.com/fighter/amanda-lemos
644621,Rachael,,Ostovich,Women_Flyweight,3043,4,4,0,False,,,Active,http://www.ufc.com/fighter/rachael-ostovich
603307,Martin,Barracuda,Buschkamp,Featherweight,2818,9,0,0,False,,,Active,http://www.ufc.com/fighter/martin-buschkamp
632406,Aleksandar,,Rakic,Light_Heavyweight,2924,10,1,0,False,,,Active,http://www.ufc.com/fighter/aleksandar-rakic
644622,Nicco,,Montano,Women_Flyweight,3041,5,2,0,False,,,Active,http://www.ufc.com/fighter/nicco-montano
656801,Oscar,Elevation,Cota,Heavyweight,,10,1,0,False,,,Active,http://www.ufc.com/fighter/Oscar-Cota
603315,Veronica,,Macedo,Women_Flyweight,2816,5,2,1,False,,,Active,http://www.ufc.com/fighter/veronica-macedo
632519,James,,Bochnovic,Middleweight,2933,8,3,0,False,,,Active,http://www.ufc.com/fighter/james-bochnovic
656802,Jamall,Pretty Boy,Emmers,Featherweight,,13,4,0,False,,,Active,http://www.ufc.com/fighter/jamall-emmers
632520,Trevin,,Giles,Middleweight,2932,11,0,0,False,,,Active,http://www.ufc.com/fighter/trevin-giles
644624,Sijara,SarJ,Eubanks,Women_Flyweight,3042,5,2,0,False,2,,Active,http://www.ufc.com/fighter/sijara-eubanks
656803,Tim,The Bear,Caron,Middleweight,,9,2,0,False,,,Active,http://www.ufc.com/fighter/tim-caron
242037,Derek,,Brunson,Middleweight,1806,18,6,0,False,8,,Active,http://www.ufc.com/fighter/derek-brunson
632521,Cody,Spartan,Stamann,Bantamweight,2930,17,2,0,False,11,,Active,http://www.ufc.com/fighter/cody-stamann
656804,Andrew,The Sniper,Todhunter,Middleweight,,8,0,0,False,,,Active,http://www.ufc.com/fighter/Andrew-Todhunter
1025,Evan,,Dunham,Lightweight,648,18,8,1,False,,,Active,http://www.ufc.com/fighter/evan-dunham
118846,Chris,The All-American,Weidman,Middleweight,1769,14,4,0,False,5,,Active,http://www.ufc.com/fighter/chris-weidman
632522,Terrion,Flash,Ware,Bantamweight,2931,17,8,0,False,,,Active,http://www.ufc.com/fighter/terrion-ware
632734,Angel,The Dream,De Anda,Heavyweight,2934,18,6,0,False,,,Active,http://www.ufc.com/fighter/angel-de-anda
644627,Gillian,The Savage,Robertson,,3031,5,3,0,False,,,Active,http://www.ufc.com/fighter/gillian-robertson
632898,Nick,,Roehrick,Light_Heavyweight,2950,7,1,0,False,,,Active,http://www.ufc.com/fighter/nick-roehrick
644628,Montana,,De La Rosa,Women_Flyweight,3037,9,4,0,False,15,,Active,http://www.ufc.com/fighter/montana-de-la-rosa
738,Mark,The Machine,Hominick,Featherweight,578,20,12,0,False,,,NotFighting,http://www.ufc.com/fighter/mark-hominick
302965,Tor,The Hammer,Troeng,Middleweight,2058,16,7,1,False,,,NotFighting,http://www.ufc.com/fighter/tor-troeng
604141,Marcin,,Held,Lightweight,2484,23,7,0,False,,,Active,http://www.ufc.com/fighter/marcin-held
632975,Kyler ,The Matrix,Phillips ,Bantamweight,2948,5,0,0,False,,,Active,http://www.ufc.com/fighter/kyler-phillips
604656,Michael,,McBride,Lightweight,2820,8,3,0,False,,,Active,http://www.ufc.com/fighter/michael-mcbride
632976,Brandon ,Killer B,Davis,Featherweight,2944,9,6,0,False,,,Active,http://www.ufc.com/fighter/brandon-davis
644630,Barb,The Little Warrior,Honchak,Women_Flyweight,3040,10,5,0,False,,,Active,http://www.ufc.com/fighter/barb-honchak
242109,Liz,Girlrilla,Carmouche,Women_Flyweight,1618,11,6,0,False,6,,Active,http://www.ufc.com/fighter/liz-carmouche
477541,Chas,The Scrapper,Skelly,Featherweight,2214,17,3,0,False,,,Active,http://www.ufc.com/fighter/chas-skelly
632977,James,The Phenom,Gray,Bantamweight,2928,4,2,0,False,,,Active,http://www.ufc.com/fighter/james-gray
644631,Melinda,,Fábián,Women_Flyweight,3039,4,3,2,False,,,Active,http://www.ufc.com/fighter/melinda-fabian
664126,Chris,,Fishgold,Featherweight,3195,17,2,1,False,,,Active,http://www.ufc.com/fighter/chris-fishgold
741,Sam,Hands of Stone,Stout,Lightweight,520,21,12,1,False,,,NotFighting,http://www.ufc.com/fighter/sam-stout
477542,Mirsad,,Bektic,Featherweight,2213,13,1,0,False,8,,Active,http://www.ufc.com/fighter/mirsad-bektic
632978,Cheyden ,Steadfast,Leialoha,Bantamweight,2946,6,1,0,False,,,Active,http://www.ufc.com/fighter/cheyden-leialoha
644632,Shana,Danger,Dobson,Women_Flyweight,3034,3,3,0,False,,,Active,http://www.ufc.com/fighter/shana-dobson
1032,TJ,,Grant,Lightweight,655,21,5,0,False,,,NotFighting,http://www.ufc.com/fighter/tj-grant
605121,Rick,The Gladiator,Glenn,Featherweight,2821,21,5,1,False,,,Active,http://www.ufc.com/fighter/rick-glenn
632979,Austin,Golden Boy ,Arnett,Featherweight,2926,15,5,0,False,,,Active,http://www.ufc.com/fighter/austin-arnett
459617,Bethe,Pitbull,Correia,Women_Bantamweight,2133,10,3,1,False,11,,Active,http://www.ufc.com/fighter/bethe-correia
477623,Warlley,,Alves,Welterweight,2247,13,3,0,False,,,Active,http://www.ufc.com/fighter/warlley-alves
605126,Marc,Bonecrusher,Diakiese,Lightweight,2822,12,3,0,False,,,Active,http://www.ufc.com/fighter/marc-diakiese
632983,John,Sexi Mexi ,Castaneda ,Bantamweight,2925,14,2,0,False,,,Active,http://www.ufc.com/fighter/john-castaneda
644634,Emily,Spitfire,Whitmire,Women_Strawweight,3032,3,2,0,False,,,Active,http://www.ufc.com/fighter/emily-whitmire
656958,Austin,,Springer,Featherweight,,10,3,0,False,,,Active,http://www.ufc.com/fighter/austin-springer
664136,Khalid,,Murtazaliev,Middleweight,3194,14,2,0,False,,,Active,http://www.ufc.com/fighter/khalid-murtazaliev
1034,Ricardo,The Bully,Lamas,Featherweight,1054,18,7,0,False,11,,Active,http://www.ufc.com/fighter/ricardo-lamas
632991,Tom,Da Tank,Gallicchio,Welterweight,2949,19,11,0,False,,,Active,http://www.ufc.com/fighter/tom-gallicchio
657329,Yan,Fury,Xionan,Women_Strawweight,3010,8,1,0,False,,,Active,http://www.ufc.com/fighter/yan-xionan
477639,Vitor,Lex Luthor,Miranda,Middleweight,2245,13,7,0,False,,,Active,http://www.ufc.com/fighter/vitor-miranda
506311,Jared,Tha Killa Gorilla,Cannonier,Light_Heavyweight,2337,11,4,0,False,9,,Active,http://www.ufc.com/fighter/jared-cannonier
633026,Danny,The Hatchet,Henry,Featherweight,2952,11,2,0,False,,,Active,http://www.ufc.com/fighter/danny-henry
657408,Weili,Magnum,Zhang,Women_Strawweight,3099,17,1,0,False,,,Active,http://www.ufc.com/fighter/weili-zhang
133,Josh,The Warmaster,Barnett,Heavyweight,328,35,8,0,False,,,Active,http://www.ufc.com/fighter/josh-barnett
1036,Raphael,,Assuncao,Bantamweight,1039,27,5,0,False,3,,Active,http://www.ufc.com/fighter/raphael-assuncao
242123,Alexis,,Davis,Women_Flyweight,1839,19,8,0,False,5,,Active,http://www.ufc.com/fighter/alexis-davis
633027,Daniel,Kid Dynamite ,Teymur,Lightweight,2953,6,2,0,False,,,Active,http://www.ufc.com/fighter/daniel-teymur
605719,Jenel,The Demolition Man,Lausa,Flyweight,2823,7,4,0,False,,,Active,http://www.ufc.com/fighter/jenel-lausa
633095,Jamie,,Pickett,Middleweight,2951,7,2,0,False,,,Active,http://www.ufc.com/fighter/jamie-pickett
664612,Luigi,The Italian Stallion,Vendramini,Welterweight,3196,8,1,0,False,,,Active,http://www.ufc.com/fighter/luigi-vendramini
1038,Anthony,Showtime,Pettis,Lightweight,1069,21,8,0,False,8,,Active,http://www.ufc.com/fighter/anthony-pettis
490665,Colby,Chaos,Covington,Welterweight,2297,14,1,0,False,1,,Active,http://www.ufc.com/fighter/colby-covington
633730,Roberto,Littlefury,Sanchez,Flyweight,2956,8,2,0,False,,,Active,http://www.ufc.com/fighter/roberto-sanchez
633731,Joseph,Bopo,Morales,Flyweight,2955,10,1,0,False,,,Active,http://www.ufc.com/fighter/joseph-morales
490667,Joanna,,Jedrzejczyk,Women_Strawweight,2280,15,3,0,False,2,,Active,http://www.ufc.com/fighter/joanna-jedrzejczyk
569102,Alvaro,Chango,Herrera,Lightweight,2703,9,6,0,False,,,Active,http://www.ufc.com/fighter/alvaro-herrera
634220,Gokhan,The Rebel,Saki,Light_Heavyweight,2957,1,2,0,False,,,Active,http://www.ufc.com/fighter/gokhan-saki
1042,Peter,,Sobotta,Welterweight,668,17,5,1,False,,,Active,http://www.ufc.com/fighter/peter-sobotta
634221,Syuri,,Kondo,Women_Strawweight,2958,6,1,0,False,,,Active,http://www.ufc.com/fighter/syuri-kondo
752,Matt,,Wiman,Lightweight,510,16,7,0,False,,,Active,http://www.ufc.com/fighter/matt-wiman
1043,Todd,,Duffee,Heavyweight,970,9,3,0,False,,,Active,http://www.ufc.com/fighter/todd-duffee
634224,Sean,Sugar,O'Malley,Bantamweight,2917,10,0,0,False,,,Active,http://www.ufc.com/fighter/sean-o-malley
140,Sean,Muscle Shark,Sherk,Lightweight,183,38,4,1,False,,,NotFighting,http://www.ufc.com/fighter/sean-sherk
753,Anderson,The Spider,Silva,Middleweight,235,34,8,0,False,,,Active,http://www.ufc.com/fighter/anderson-silva
477650,Paulo,The Eraser,Costa,Middleweight,2876,12,0,0,False,7,,Active,http://www.ufc.com/fighter/paulo-henrique-costa
634225,Eryk,Ya Boi,Anders,Light_Heavyweight,2954,11,2,0,False,,,Active,http://www.ufc.com/fighter/eryk-anders
1047,Ross,The Real Deal,Pearson,Lightweight,875,22,14,0,False,,,Active,http://www.ufc.com/fighter/ross-pearson
477652,Antonio,Cara de Sapato,Carlos Junior,Middleweight,2246,11,2,0,False,12,,Active,http://www.ufc.com/fighter/antonio-carlos
634250,Kyle,Gunz Up,Stewart,Welterweight,2939,8,0,0,False,,,Active,http://www.ufc.com/fighter/kyle-stewart
467094,Louis,Da Last Samurai,Smolka,Flyweight,2166,11,5,0,False,,,Active,http://www.ufc.com/fighter/louis-smolka
634251,Calvin,,Kattar,Featherweight,2959,19,3,0,False,,,Active,http://www.ufc.com/fighter/calvin-kattar
477654,Ricardo,Demente,Abreu,Middleweight,2249,5,1,0,False,,,NotFighting,http://www.ufc.com/fighter/ricardo-abreu
570125,Enrique,El Fuerte,Barzola,Featherweight,2705,16,3,1,False,,,Active,http://www.ufc.com/fighter/enrique-barzola
634469,Humberto,,Bandenay,Featherweight,2960,14,5,0,False,,,Active,http://www.ufc.com/fighter/humberto-bandenay
144,Chuck,The Iceman,Liddell,Light_Heavyweight,113,21,8,0,False,,,NotFighting,http://www.ufc.com/fighter/chuck-liddell
607021,Brandon,The Assassin Baby,Moreno,Flyweight,2825,14,5,0,False,,,Active,http://www.ufc.com/fighter/brandon-moreno
634542,Abu,,Azaitar,Middleweight,2961,14,1,1,False,,,Active,http://www.ufc.com/fighter/abu-azaitar
645587,Magomed,,Ankalaev,Light_Heavyweight,3046,10,1,0,False,,,Active,http://www.ufc.com/fighter/magomed-ankalaev
758,Michael,The Count,Bisping,Middleweight,368,31,9,0,False,,,Active,http://www.ufc.com/fighter/michael-bisping
570151,Marco Polo,El Toro,Reyes,Lightweight,2707,7,5,0,False,,,Active,http://www.ufc.com/fighter/polo-reyes
634566,Arjan,,Singh Bhullar,Heavyweight,2962,8,1,0,False,,,Active,http://www.ufc.com/fighter/arjan-bhullar
645588,Marcin,,Prachnio,Light_Heavyweight,3045,13,4,0,False,,,Active,http://www.ufc.com/fighter/marcin-prachnio
657468,Rafael,,Fiziev,Lightweight,,5,0,0,False,,,Active,http://www.ufc.com/fighter/rafael-fiziev
634865,Geoff,Handz of Steel,Neal,Welterweight,2963,10,2,0,False,,,Active,http://www.ufc.com/fighter/geoff-neal
657469,Joey,,Gomez,Lightweight,,7,0,0,False,,,Active,http://www.ufc.com/fighter/joey-gomez-1989
760,Ed,Short Fuse,Herman,Light_Heavyweight,419,24,14,0,False,,,Active,http://www.ufc.com/fighter/ed-herman
242148,Germaine,The Iron Lady,de Randamie,Women_Bantamweight,1744,8,3,0,False,1,,Active,http://www.ufc.com/fighter/germaine-derandamie
635302,Daichi,,Abe,Welterweight,2964,6,1,0,False,,,Active,http://www.ufc.com/fighter/daichi-abe
665473,Kai,,Kara-France,Flyweight,,17,7,0,False,,,Active,http://www.ufc.com/fighter/kai-kara-france
607243,Zak,The Barbarian,Ottow,Welterweight,2826,16,6,0,False,,,Active,http://www.ufc.com/fighter/zak-ottow
635808,Zabit,,Magomedsharipov,Featherweight,2965,17,1,0,False,14,,Active,http://www.ufc.com/fighter/zabit-magomedsharipov
657472,Alton,The Bo-Man,Cunningham,Middleweight,,5,0,0,False,,,Active,http://www.ufc.com/fighter/alton-cunningham
665870,Jonathan,Dragon,Martinez,Bantamweight,3198,9,2,0,False,,,Active,http://www.ufc.com/fighter/jonathan-martinez
149,BJ,The Prodigy,Penn,Featherweight,361,16,12,2,False,,,Active,http://www.ufc.com/fighter/bj-penn
490961,Keith,Sha Bang Bang,Berish,Middleweight,2272,5,1,0,False,,,Active,http://www.ufc.com/fighter/keith-berish
635818,Everett,,Sims,Heavyweight,2973,4,1,0,False,,,Active,http://www.ufc.com/fighter/everett-sims
657473,Toby,2Quick,Misech,Featherweight,,10,4,0,False,,,Active,http://www.ufc.com/fighter/toby-misech
284814,Gunnar,Gunni,Nelson,Welterweight,2015,16,3,1,False,12,,Active,http://www.ufc.com/fighter/gunnar-nelson
570694,Dong Hyun,The Maestro,Kim,Lightweight,2709,16,8,3,False,,,Active,http://www.ufc.com/fighter/dong-hyun-the-mestro-kim
607546,Mark,The Hand Of,Godbeer,Heavyweight,2827,13,3,0,False,,,Active,http://www.ufc.com/fighter/mark-godbeer
635819,Shelton ,“The Gravedigger” ,Graves,Heavyweight,2974,7,3,0,False,,,Active,http://www.ufc.com/fighter/shelton-graves
657474,Rick,El Gallero,Palacios,Bantamweight,,9,1,0,False,,,Active,http://www.ufc.com/fighter/rick-palacios
151,Matt,The Terror,Serra,Welterweight,212,17,7,0,False,,,NotFighting,http://www.ufc.com/fighter/matt-serra
284816,Jimi,Poster Boy,Manuwa,Light_Heavyweight,2009,17,3,0,False,9,,Active,http://www.ufc.com/fighter/jimi-manuwa
478466,Diego,,Ferreira,Lightweight,2208,13,2,0,False,,,Active,http://www.ufc.com/fighter/carlos-diego-ferreira
607547,Alexander,Drago,Volkov,Heavyweight,2492,29,7,0,False,5,,Active,http://www.ufc.com/fighter/alexander-volkov
635820,Ricky,,Simon,Bantamweight,2971,10,1,0,False,,,Active,http://www.ufc.com/fighter/ricky-simon
657475,Riley,The Perfect Storm,Dutro,Flyweight,,14,3,0,False,,,Active,http://www.ufc.com/fighter/riley-dutro
284817,Jan,,Blachowicz,Light_Heavyweight,2300,22,7,0,False,4,,Active,http://www.ufc.com/fighter/jan-blachowicz
607952,Alexander,The Great,Volkanovski,Featherweight,2824,18,1,0,False,10,,Active,http://www.ufc.com/fighter/alex-volkanovski
635821,Donavon,,Frelow,Bantamweight,2972,6,3,0,False,,,Active,http://www.ufc.com/fighter/donavon-frelow
657476,Jalin,The Tarantula,Turner,Lightweight,3072,6,4,0,False,,,Active,http://www.ufc.com/fighter/jalin-turner
635822,Alex,,Perez,Flyweight,2969,21,4,0,False,9,,Active,http://www.ufc.com/fighter/alex-perez
657477,Max,Mad,Mustaki,Lightweight,,6,2,0,False,,,Active,http://www.ufc.com/fighter/max-mustaki
285939,John,Chicano,Moraga,Flyweight,2007,19,7,0,False,5,,Active,http://www.ufc.com/fighter/john-moraga
492532,Jerrod,J-Reazie,Sanders,Bantamweight,2276,15,3,0,False,,,NotFighting,http://www.ufc.com/fighter/jerrod-sanders
635823,Kevin ,Pocket Herc ,Gray ,Flyweight,2970,9,4,0,False,,,Active,http://www.ufc.com/fighter/kevin-gray
242230,Sergio,The Panther,Moraes,Welterweight,1992,14,4,1,False,,,Active,http://www.ufc.com/fighter/sergio-moraes
492533,Claudia,Claudinha,Gadelha,Women_Strawweight,2277,16,3,0,False,5,,Active,http://www.ufc.com/fighter/claudia-gadelha
635824,Peter,The Joker,Petties ,Featherweight,2967,5,3,0,False,,,Active,http://www.ufc.com/fighter/peter-petties
242231,Cezar,Mutante,Ferreira,Middleweight,1991,14,6,0,False,,,Active,http://www.ufc.com/fighter/cezar-ferreira
608234,Poliana,,Botelho,Women_Strawweight,2830,7,1,0,False,,,Active,http://www.ufc.com/fighter/poliana-botelho
635825,Julio,,Arce ,Featherweight,2968,15,3,0,False,,,Active,http://www.ufc.com/fighter/julio-arce
645896,Priscila,Zombie Girl,Cachoeira,Women_Flyweight,3047,8,1,0,False,,,Active,http://www.ufc.com/fighter/priscila-cachoeira
1065,Tim,The Barbarian,Boetsch,Middleweight,435,21,12,0,False,,,Active,http://www.ufc.com/fighter/tim-boetsch
608521,Jack,The Hammer,Marshman,Welterweight,2831,22,7,0,False,,,Active,http://www.ufc.com/fighter/jack-marshman
645897,Polyana,Dama de Ferro,Viana,Women_Strawweight,3049,10,2,0,False,,,Active,http://www.ufc.com/fighter/polyana-viana
657509,Luis,Violent Bob Ross,Pena,Lightweight,3107,5,1,0,False,,,Active,http://www.ufc.com/fighter/luis-pena
771,Anthony,The Hippo,Perosh,Light_Heavyweight,175,15,10,0,False,,,NotFighting,http://www.ufc.com/fighter/anthony-perosh
467329,Beneil,,Dariush,Lightweight,2168,15,4,1,False,,,Active,http://www.ufc.com/fighter/beneil-dariush
635828,Jamelle,The Beast ,Jones,Light_Heavyweight,2966,7,5,0,False,,,Active,http://www.ufc.com/fighter/jamelle-jones
645898,Maia,,Stevenson,Women_Strawweight,3048,6,5,0,False,,,Active,http://www.ufc.com/fighter/maia-stevenson
657510,Richie,,Smullen,Lightweight,3108,3,1,1,False,,,Active,http://www.ufc.com/fighter/richie-smullen
242234,Francisco,Massaranduba,Trinaldo,Lightweight,1997,23,6,0,False,13,,Active,http://www.ufc.com/fighter/francisco-trinaldo
572133,Jason,The Kid,Knight,Featherweight,2724,20,6,0,False,,,Active,http://www.ufc.com/fighter/jason-knight
635977,Tiffany,Rainbow Renegade,Masters,Women_Strawweight,2975,2,1,0,False,,,Active,http://www.ufc.com/fighter/tiffany-masters
657511,Elias,,Garcia,Flyweight,3109,6,1,0,False,,,Active,http://www.ufc.com/fighter/elias-garcia
572276,Abdul-Kerim,,Edilov,Light_Heavyweight,2725,16,4,0,False,,,Active,http://www.ufc.com/fighter/abdul-kerim-edilov
609202,Charlie,Relentless,Ward,Welterweight,2833,3,3,0,False,,,Active,http://www.ufc.com/fighter/charlie-ward
635978,Jamie,,Colleen,Women_Strawweight,2976,4,1,0,False,,,Active,http://www.ufc.com/fighter/jamie-colleen
646374,Mark,Bumblebee,De La Rosa,Bantamweight,3050,11,1,0,False,,,Active,http://www.ufc.com/fighter/mark-de-la-rosa
775,.,,To Be Announced,,,,,,False,,,Active,http://www.ufc.com/fighter/To-be-announced
572774,Ryan,The Wizard,Hall,Featherweight,2726,6,1,0,False,,,Active,http://www.ufc.com/fighter/ryan-hall
635979,Martin,The Spartan,Day,Flyweight,2977,5,2,0,False,,,Active,http://www.ufc.com/fighter/martin-day
242237,Rony,,Jason,Featherweight,1994,15,7,0,False,,,Active,http://www.ufc.com/fighter/rony-jason
479575,Anthony,Freight Train,Hamilton,Heavyweight,2215,15,9,0,False,,,Active,http://www.ufc.com/fighter/anthony-hamilton
527135,Tom,,Breese,Middleweight,2510,11,1,0,False,,,Active,http://www.ufc.com/fighter/tom-breese
609611,Paul,BearJew,Craig,Light_Heavyweight,2834,9,2,0,False,,,Active,http://www.ufc.com/fighter/paul-craig
635980,Jaime,,Alvarez,Flyweight,2978,7,1,0,False,,,Active,http://www.ufc.com/fighter/jamie-alvarez
242238,Godofredo,Pepey,Pepey,Featherweight,1993,14,6,0,False,,,Active,http://www.ufc.com/fighter/godofredo-castro
286579,Adriano,,Martins,Lightweight,915,28,9,0,False,,,Active,http://www.ufc.com/fighter/adriano-martins
507055,...,,To be announced,,,,,,False,,,Active,http://www.ufc.com/fighter/to-be-announced-female
572777,Julian,Juicy J,Erosa,Lightweight,2728,22,7,0,False,,,Active,http://www.ufc.com/fighter/Julian-Erosa
609910,Gadzhimurad,,Antigulov,Light_Heavyweight,2829,20,5,0,False,,,Active,http://www.ufc.com/fighter/gadzhimurad-antigulov
635981,Cameron,Cap'n Crunch,Olson,Light_Heavyweight,2980,8,3,0,False,,,Active,http://www.ufc.com/fighter/cameron-olson
1074,Antoni,Mr. Wonderful,Hardonk,Heavyweight,261,8,6,0,False,,,NotFighting,http://www.ufc.com/fighter/antoni-hardonk
286657,Kyung Ho,Mr. Perfect,Kang,Bantamweight,2018,14,8,0,False,,,Active,http://www.ufc.com/fighter/kyung-ho-kang
527458,Mickael,Ragnar,Lebout,Lightweight,2503,14,5,1,False,,,Active,http://www.ufc.com/fighter/mickael-lebout
572779,Chris,Gritz,Gruetzemacher,Lightweight,1622,14,3,0,False,,,Active,http://www.ufc.com/fighter/chris-gruetzemacher
609911,Darren,The Dentist,Stewart,Middleweight,2828,9,3,0,False,,,Active,http://www.ufc.com/fighter/darren-stewart
635982,Karl,No Worries,Reed,Light_Heavyweight,2979,2,1,0,False,,,Active,http://www.ufc.com/fighter/karl-reed
659203,Jaimee,Queenie,Nievera,Women_Flyweight,,7,4,0,False,,,Active,http://www.ufc.com/fighter/jaimee-nievera
1075,Gleison,,Tibau,Lightweight,514,40,14,0,False,,,Active,http://www.ufc.com/fighter/gleison-tibau
286973,Jussier,,Formiga,Flyweight,2011,22,5,0,False,1,,Active,http://www.ufc.com/fighter/jussier-formiga
527472,Stevie,Braveheart,Ray,Lightweight,2502,22,8,0,False,,,Active,http://www.ufc.com/fighter/stevie-ray
572780,Artem,The Russian Hammer,Lobov,Featherweight,2729,14,15,1,False,,,Active,http://www.ufc.com/fighter/artem-lobov
609925,Viviane,Sucuri,Pereira,Women_Strawweight,2835,13,1,0,False,,,Active,http://www.ufc.com/fighter/viviane-pereira
635983,Grant,KGD,Dawson,Featherweight,2981,12,1,0,False,,,Active,http://www.ufc.com/fighter/grant-dawson
659370,Jordan,Bomaye,Williams,Middleweight,,8,2,0,False,,,Active,http://www.ufc.com/fighter/jordan-williams
287176,Abel,Killa,Trujillo,Lightweight,2013,15,8,0,False,,,Active,http://www.ufc.com/fighter/abel-trujillo
527667,Ben,10,Nguyen,Flyweight,2505,17,7,0,False,,,Active,http://www.ufc.com/fighter/ben-nguyen
610010,Claudio,El Nino ,Puelles,Lightweight,2836,9,2,0,False,,,Active,http://www.ufc.com/fighter/claudio-puelles
